ACTION,TOPIC,CAMERA_OF_CONVERSATION,MEM_DEP,MEM_DEP_TOPIC,UTTERANCE_ID,UTTERANCE
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,3181,this one cost $68
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,2806,this one cost $68
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,2971,this one cost $68 
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,2971,this one cost $68 
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,3031,this one cost $68 dollars
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,3031,this one cost $68 dollars
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,3629,This one cost only $68
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,3629,This one cost only $68
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,2715,this one costs $68
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,2715,this one costs $68
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,4618,This one costs 68 dollars
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,4667,This one costs 68 dollars
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,4667,This one costs 68 dollars
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,4618,This one costs 68 dollars
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,4963,this one costs only $68
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,4963,this one costs only $68
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,3765,this one is $550 and the nikon one is $68
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,3765,this one is $550 and the nikon one is $68
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,2882,this one is $68
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,3270,this one is $68
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,3270,this one is $68
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,2882,this one is $68
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,3055,this one is $68 
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,3055,this one is $68 
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,3552,"this one is $68, it comes in 5 different colors and it also have a really lightweight"
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,3552,"this one is $68, it comes in 5 different colors and it also have a really lightweight"
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,2943,this one is only $68
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,2943,this one is only $68
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,3355,This one is only 68 dollars
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,3355,This one is only 68 dollars
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,4865,this one just cost  $68
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,4865,this one just cost  $68
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,497,this ones only $68
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,497,this ones only $68
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,312,well it's very cheap it's the best value we have in this price range of $68
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,312,well it's very cheap it's the best value we have in this price range of $68
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,823,without a lens $2000
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,823,without a lens $2000
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,1557,Yes 68 dollars
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,1578,Yes 68 dollars
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,1610,Yes 68 dollars
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,1610,Yes 68 dollars
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,1578,Yes 68 dollars
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,1557,Yes 68 dollars
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,3832,Yes it cost 68 dollars
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,3832,Yes it cost 68 dollars
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,4314,"yes we have a point and shoot camera for that budget, this camera cost $68"
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,4314,"yes we have a point and shoot camera for that budget, this camera cost $68"
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,1791,you want the best
S_ANSWERS_QUESTION_ABOUT_FEATURE,price,NIKON,,,1791,you want the best
S_ANSWERS_QUESTION_ABOUT_FEATURE,"price,weight",NIKON,,,3516,this one is $68 and weighs only 120 grams
S_ANSWERS_QUESTION_ABOUT_FEATURE,"price,weight",NIKON,,,3516,this one is $68 and weighs only 120 grams
S_ANSWERS_QUESTION_ABOUT_FEATURE,purple,NIKON,,,-1,"Yes, it comes in purple, as well as black, pink, silver, and red"
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:expert,NIKON,,,3275,this camera is actually for novice user if you're looking for a pro camera that I can show you another camera
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:expert,NIKON,,,3275,this camera is actually for novice user if you're looking for a pro camera that I can show you another camera
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:family_and_friends,NIKON,,,1298,it's a great camera for the whole family and very easy to use
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:family_and_friends,NIKON,,,1298,it's a great camera for the whole family and very easy to use
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:family_and_friends,NIKON,,,2463,its only $68 and great camera for all the family anyone can use it
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:family_and_friends,NIKON,,,2463,its only $68 and great camera for all the family anyone can use it
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:family_and_friends,NIKON,,,1287,it's the great camera for everybody in the family to use
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:family_and_friends,NIKON,,,1287,it's the great camera for everybody in the family to use
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:family_and_friends,NIKON,,,553,this is a great General use cameras quite sure it's very light it's good for family snaps and basic holiday photos
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:family_and_friends,NIKON,,,553,this is a great General use cameras quite sure it's very light it's good for family snaps and basic holiday photos
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:family_and_friends,NIKON,,,1471,Yes it's a great camera for the whole family
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:family_and_friends,NIKON,,,1471,Yes it's a great camera for the whole family
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:family_and_friends,NIKON,,,329,yes it's perfect for family holiday snaps the pictures are beautiful and you can make big enlargements
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:family_and_friends,NIKON,,,329,yes it's perfect for family holiday snaps the pictures are beautiful and you can make big enlargements
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:night,NIKON,,,103,at night there are cameras to take better pictures but they are much more expensive
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:night,NIKON,,,103,at night there are cameras to take better pictures but they are much more expensive
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:night,NIKON,,,961,it's all about taking pictures rather than thinking too much about the camera
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:night,NIKON,,,961,it's all about taking pictures rather than thinking too much about the camera
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:night,NIKON,,,1353,so he's used to having this sort of camera for family and friends but maybe want to take better pictures this day
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:night,NIKON,,,1353,so he's used to having this sort of camera for family and friends but maybe want to take better pictures this day
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:novice,NIKON,,,3242,are you a beginner
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:novice,NIKON,,,3242,are you a beginner
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:novice,NIKON,,,3034,for a beginner user I recommend this camera
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:novice,NIKON,,,3034,for a beginner user I recommend this camera
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:novice,NIKON,,,2884,it's very good for a beginner user
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:novice,NIKON,,,2884,it's very good for a beginner user
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:novice,NIKON,,,2977,This camera is perfect for a beginner user
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:novice,NIKON,,,2977,This camera is perfect for a beginner user
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:novice,NIKON,,,2985,this camera is perfect for beginner user
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:novice,NIKON,,,2985,this camera is perfect for beginner user
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:novice,NIKON,,,3589,this camera is very good for beginner users
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:novice,NIKON,,,3589,this camera is very good for beginner users
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:novice,NIKON,,,2952,this one is really good for a beginner it though so it auto adjust its setting
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:novice,NIKON,,,2952,this one is really good for a beginner it though so it auto adjust its setting
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:novice,NIKON,,,3259,yes I think it's the best camera for a beginner users
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:novice,NIKON,,,3259,yes I think it's the best camera for a beginner users
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:novice,NIKON,,,3255,yes this is perfect for beginner users
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:novice,NIKON,,,3255,yes this is perfect for beginner users
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:travel,NIKON,,,2073,sure it's designed for people going to exotic locations doing something exciting you can do a trip of a lifetime with this cameras
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:travel,NIKON,,,2073,sure it's designed for people going to exotic locations doing something exciting you can do a trip of a lifetime with this cameras
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:travel,NIKON,,,3221,yes it's the perfect camera for traveling
S_ANSWERS_QUESTION_ABOUT_FEATURE,PURPOSE:travel,NIKON,,,3221,yes it's the perfect camera for traveling
S_ANSWERS_QUESTION_ABOUT_FEATURE,red,NIKON,,,1411,I think it's available black white and red I'll check if we have red in stock
S_ANSWERS_QUESTION_ABOUT_FEATURE,red,NIKON,,,1411,I think it's available black white and red I'll check if we have red in stock
S_ANSWERS_QUESTION_ABOUT_FEATURE,red,NIKON,,,2656,yes the previous camera has a red color so I recommend that for you
S_ANSWERS_QUESTION_ABOUT_FEATURE,red,NIKON,,,2656,yes the previous camera has a red color so I recommend that for you
S_ANSWERS_QUESTION_ABOUT_FEATURE,red,NIKON,,,2881,yes we do have red color for the camera
S_ANSWERS_QUESTION_ABOUT_FEATURE,red,NIKON,,,2881,yes we do have red color for the camera
S_ANSWERS_QUESTION_ABOUT_FEATURE,red,NIKON,,,2623,yes we do have red for the camera
S_ANSWERS_QUESTION_ABOUT_FEATURE,red,NIKON,,,2623,yes we do have red for the camera
S_ANSWERS_QUESTION_ABOUT_FEATURE,red,NIKON,,,3463,yes we have red with this model
S_ANSWERS_QUESTION_ABOUT_FEATURE,red,NIKON,,,3463,yes we have red with this model
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,2078,"20 megapixels and it has a great lens, this camera is designed to compete directly with your mobile phone camera, so the quality is so much better but it's so much easier to use, and its only $68"
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,2078,"20 megapixels and it has a great lens, this camera is designed to compete directly with your mobile phone camera, so the quality is so much better but it's so much easier to use, and its only $68"
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,38,20 megapixels so if you want to make large end large pictures feel wall for example you'll get a nice place for help
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,38,20 megapixels so if you want to make large end large pictures feel wall for example you'll get a nice place for help
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,220,20 megapixels so you can make quite large enlargement
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,220,20 megapixels so you can make quite large enlargement
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,2566,"it has 20 megapixels in the sensor in a nice little lens so you're going to get some nice pictures from ,it I'll show you the next model up as well"
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,2566,"it has 20 megapixels in the sensor in a nice little lens so you're going to get some nice pictures from ,it I'll show you the next model up as well"
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,2385,"it has 20 megapixels on the sensor in a nice little glass lens, so it still really good looking shot that you can playback on a high def TV or get some nice enlargements made"
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,2385,"it has 20 megapixels on the sensor in a nice little glass lens, so it still really good looking shot that you can playback on a high def TV or get some nice enlargements made"
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,1360,It has 20 megapixels so you can do some really nice enlargement
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,1360,It has 20 megapixels so you can do some really nice enlargement
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,2442,it has a 20 megapixel sensor which means it picks up a lot of detail and a very nice lens on it so its like a crisp eyes in front of that sensor
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,2442,it has a 20 megapixel sensor which means it picks up a lot of detail and a very nice lens on it so its like a crisp eyes in front of that sensor
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,1843,"it has a 20 megapixel sensor, so it takes pretty high resolution pictures, they look really good in enlargement, and I know some mobile phones also have 20 megapixel sensor this but this is a great lens in front of it as well, so the pictures a lot cleaner and the colors a lot brighter"
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,1843,"it has a 20 megapixel sensor, so it takes pretty high resolution pictures, they look really good in enlargement, and I know some mobile phones also have 20 megapixel sensor this but this is a great lens in front of it as well, so the pictures a lot cleaner and the colors a lot brighter"
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,1862,it has a similar senses your phone but a much better lens so the pictures are dramatically better
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,1862,it has a similar senses your phone but a much better lens so the pictures are dramatically better
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,784,"it has an excellent 20 megapixel sensor, what you will find with this is it's got a  much smaller amount of glass in the lens, so  much smaller lens land surface area, so the pictures through the lens won't be as good as the other cameras you are used to"
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,784,"it has an excellent 20 megapixel sensor, what you will find with this is it's got a  much smaller amount of glass in the lens, so  much smaller lens land surface area, so the pictures through the lens won't be as good as the other cameras you are used to"
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,2212,it's 20 megapixels and it has a nice lens so if you want to replay the pictures on an HDTV or get some nice prints made its really perfect for that too
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,2212,it's 20 megapixels and it has a nice lens so if you want to replay the pictures on an HDTV or get some nice prints made its really perfect for that too
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,90,its has 20 megapixels so you can make quite a large poster and it will still look very clear
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,90,its has 20 megapixels so you can make quite a large poster and it will still look very clear
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,1729,"Sensor size is the size of the computer chip in the back of the camera that picks up the image from the lens, so the bigger the sensor, the bigger the area the better quality the picture, it has a three-quarter sensor which its old fashioned measurement, it's quite large, it's about five times six times each dimension compared to your old mobile phone"
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,1729,"Sensor size is the size of the computer chip in the back of the camera that picks up the image from the lens, so the bigger the sensor, the bigger the area the better quality the picture, it has a three-quarter sensor which its old fashioned measurement, it's quite large, it's about five times six times each dimension compared to your old mobile phone"
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,117,the sensor has 20 megapixels so you can make quite large posters from it and they look fantastic
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,117,the sensor has 20 megapixels so you can make quite large posters from it and they look fantastic
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,353,the sensor has 20 megapixels so you can make some really nice enlargements
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,353,the sensor has 20 megapixels so you can make some really nice enlargements
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,1105,"the sensor is 20 megapixels, so roughly double your mobile phone with a much better lens"
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size,NIKON,,,1105,"the sensor is 20 megapixels, so roughly double your mobile phone with a much better lens"
S_ANSWERS_QUESTION_ABOUT_FEATURE,sensor_size_what,NIKON,,,4746,the sensor size is how big the frame of you take each picture
S_ANSWERS_QUESTION_ABOUT_FEATURE,weight,NIKON,APPEND,PURPOSE:family_and_friends,472,it's very solid but it is only 120 grams it's designed for all the family to use safely would you like to take a picture with it
S_ANSWERS_QUESTION_ABOUT_FEATURE,weight,NIKON,APPEND,PURPOSE:family_and_friends,472,it's very solid but it is only 120 grams it's designed for all the family to use safely would you like to take a picture with it
S_ANSWERS_QUESTION_ABOUT_FEATURE,weight,NIKON,APPEND,PURPOSE:outdoor,6,it's very lightweight and it has 18 preset mode so wherever you go you don't have to think too much about the exposure you can wear at the beach where the snow and you get a great picture every time
