CLUSTER_ID,TIMESTAMP,TRIAL,CUSTOMER_TYPE,SPATIAL_STATE,STATE_TARGET,CUSTOMER_FROM_MOTION,CUSTOMER_TO_MOTION,CUSTOMER_LOCATION,SHOPKEEPER_FROM_MOTION,SHOPKEEPER_TO_MOTION,SHOPKEEPER_LOCATION,CUSTOMER_SPEAKING,CUSTOMER_SPEECH,CUSTOMER_KEYWORDS,CUSTOMER_SPEECH_DURATION,SHOPKEEPER_SPEAKING,SHOPKEEPER_SPEECH,SHOPKEEPER_KEYWORDS,SHOPKEEPER_SPEECH_DURATION,BAD_CLUSTER,TYPICAL_VECTOR
14;PRESENT_X;NIKON,1437633090,519,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,no problem is there anything else I can help with today,NO_KEYWORD,3419,-,-
14;PRESENT_X;NIKON,1437634543,523,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,is there anything else I can help you with today,NO_KEYWORD,3442,-,-
14;PRESENT_X;NIKON,1437635749,526,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,fantastic is there anything else I can do,NO_KEYWORD,3429,-,-
14;PRESENT_X;NIKON,1437636131,527,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,fantastic is there anything else I can help you today,NO_KEYWORD,4229,-,-
14;PRESENT_X;NIKON,1437637630,528,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,is there anything else I can help you with today,NO_KEYWORD,3469,-,-
14;PRESENT_X;NIKON,1437637851,529,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,fantastic is there anything else I can help you with today,NO_KEYWORD,3602,-,-
14;PRESENT_X;NIKON,1437639124,534,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,no problem glad I could help anything else I can help you with today,problem,5877,-,-
14;PRESENT_X;SONY,1436433796,392,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,is there anything else I can help you with today,NO_KEYWORD,2684,-,*
14;PRESENT_X;SONY,1437633836,521,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,right I'm glad I could help is there anything else I can help you with today,NO_KEYWORD,5198,-,-
150;FACE_TO_FACE;NONE,1436429182,377,ADVANCED,FACE_TO_FACE,NONE,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,direction of photo journalist and you're used to working with these cameras yourself,photo journalist;direction;cameras,6000,-,*
150;PRESENT_X;CANON,1435218861,134,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,good afternoon I can see your penis my ring out cameras,good afternoon;penis;cameras;ring,4539,-,*
150;PRESENT_X;CANON,1437649487,561,NOVICE,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,I can let you browse around the cameras but can I ask for sports or two pictures you like to take,cameras;sports;pictures,6428,-,-
150;PRESENT_X;NIKON,1437642615,544,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,I have spec sheets on both cameras,spec sheets;cameras,3000,-,*
150;PRESENT_X;NIKON,1437721324,574,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,like to take pictures with any of the cameras we can set one up for you,cameras;pictures,5106,-,-
150;PRESENT_X;SONY,1435220444,141,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,good pictures into the late evening at night there are cameras to take better pictures but they are much more expensive,late evening;good pictures;better pictures;cameras;night,6884,-,*
151;PRESENT_X;NIKON,1435906946,232,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,do you like to try taking a picture with an,picture,4072,-,*
151;PRESENT_X;NIKON,1436511764,415,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,and that's it that's in Nick on Coolpix it's fantastic it's autofocus is older everything all you have to do is speak it up point and shoot would you like to try taking a picture with it now,autofocus;Coolpix;shoot;Nick;point;picture,11845,-,-
151;PRESENT_X;NIKON,1436516528,429,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,would you like to try taking a picture first check out the great quality,great quality;picture,4666,-,-
151;PRESENT_X;NIKON,1437635581,526,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,right now but perhaps you'd like to try taking a picture with the first feeling like it is only a hundred twenty kilograms,NO_KEYWORD,7924,-,-
151;PRESENT_X;SONY,1436431779,384,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,try taking a picture with it,NO_KEYWORD,2000,-,*
151;PRESENT_X;SONY,1436436505,402,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,would you like to try to have an SD card on you now would you like to try taking a couple pictures to take home,SD card;couple;home,5097,-,-
152;PRESENT_X;CANON,1436435472,396,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,okay I'll just come on in we might see you on Saturday alright thank you very much,Saturday,4199,-,*
152;PRESENT_X;NIKON,1436436037,399,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,please come back anytime that we might have some of the models in the end as well but the Knick on his very reliable thank you very much for your help thanks your time have a good afternoon,help thanks;good afternoon;Knick;models;end;time,8822,-,-
152;PRESENT_X;NIKON,1436436343,401,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,no problem anyway thank you very much for your help I love you time have a good afternoon YouTube,good afternoon YouTube;problem;help;time,5799,-,-
152;PRESENT_X;NIKON,1437638326,531,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,thank you very much,NO_KEYWORD,2513,-,*
152;PRESENT_X;NIKON,1438245459,643,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,okay thank you very much no problem come back anytime and you can give it more testing over it make sure we put a pink one for you,problem;testing,5675,-,-
152;PRESENT_X;SONY,1438245253,642,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,thank you very much anytime also checked out with your circle friends and have a look at some of the pictures I'll give you some ideas about what camera works best as well have a good afternoon,good afternoon;circle friends;camera;look;pictures;ideas,7886,-,*
153;PRESENT_X;NIKON,1436429998,380,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,if you like purple pink black already have those as well,NO_KEYWORD,3459,-,*
153;PRESENT_X;NIKON,1437633072,519,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,is accessories a very affordable as well,NO_KEYWORD,3466,-,-
153;PRESENT_X;NIKON,1437636067,527,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,so we'd be happy to do that as well free of charge,NO_KEYWORD,5086,-,-
153;PRESENT_X;NIKON,1437636144,527,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,give you this earlier and here's a brochure describing a camera as well,NO_KEYWORD,5210,-,-
153;PRESENT_X;NIKON,1437637638,528,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,pictures now if you like,NO_KEYWORD,2176,-,-
153;PRESENT_X;NIKON,1438245452,643,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,if you like to you so so perfect,NO_KEYWORD,1977,-,-
154;FACE_TO_FACE;NONE,1436429153,377,ADVANCED,FACE_TO_FACE,NONE,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,are you a print journalists do you work for an internet title,print journalists;internet title,3035,-,-
154;FACE_TO_FACE;NONE,1436433330,391,NOVICE,FACE_TO_FACE,NONE,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,and his dad are you happy with the way the phone cameras work in general like point-and-shoots and those kinds of pictures,phone cameras;dad;kinds;way;point-and-shoots;pictures,9000,-,*
154;FACE_TO_FACE;NONE,1437638374,532,ADVANCED,FACE_TO_FACE,NONE,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,are you teaching your class or write you a new student or a current student,NO_KEYWORD,7000,-,-
154;FACE_TO_FACE;NONE,1437638382,532,ADVANCED,FACE_TO_FACE,NONE,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,is it going to be photography or how are you going to use the photographs for class,NO_KEYWORD,4559,-,-
154;FACE_TO_FACE;NONE,1437639205,535,NOVICE,FACE_TO_FACE,NONE,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,long holiday in it are you thinking of taking a different kinds of pictures they're also focusing on the holiday experience with friends,different kinds;long holiday;holiday experience;pictures;friends,7150,-,-
154;PRESENT_X;CANON,1437637915,530,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,that's cool so are you in a studio set up or are you going out into the field much,NO_KEYWORD,4776,-,*
155;PRESENT_X;CANON,1436511336,413,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,has a special housing,special housing,3000,-,*
155;PRESENT_X;CANON,1436511406,413,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,certainly you see a business cat is on the front and if you need a special business package we can negotiate that and organize particular discounts according to have with group products,special business package;particular discounts;group products;business cat,11252,-,-
155;PRESENT_X;CANON,1438242661,633,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,let's arrange a special forensic lenses that include various grades in a moment devices and accept different filtration techniques as well,special forensic lenses;different filtration techniques;moment devices;various grades,6446,-,-
155;PRESENT_X;NIKON,1437726184,592,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,so even though its automatic you can sell it when you're in a special situation and it can give you the best possible picture for that situation,best possible picture;special situation,10535,-,*
155;PRESENT_X;SONY,1436515563,425,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,it's problematic with old cameras you need a special housing and they are available,old cameras;special housing,5516,BAD,-
155;PRESENT_X;SONY,1437642193,543,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,a business camera,business camera,2580,BAD,*
156;PRESENT_X;CANON,1438242633,633,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,it has full manual settings so you'll be able to do the shutter speeds in the upper chest or appropriate to isolate the features you want to pick up,upper chest;manual settings;shutter;features,5664,-,*
156;PRESENT_X;NIKON,1437720271,569,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,it's got limited manual settings so you'll be able to make the picture a little bit lighter or a little bit but not too much else,little bit;manual settings;picture,9000,-,-
156;PRESENT_X;NIKON,1437724884,585,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,it has 12 Clemmie modes to make your girlfriend look absolutely perfect and put a shine on your cheeks so that you can upload directly to Facebook through a wireless fort,Clemmie modes;wireless fort;cheeks;girlfriend;Facebook;shine,11000,-,-
156;PRESENT_X;NIKON,1438245445,643,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,so you'll be able to put glitter on Kitty and so forth when you uploaded Facebook,glitter;Facebook;Kitty,3707,-,*
156;PRESENT_X;SONY,1436433189,390,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,it'll connect through USB so you can upload directly onto Facebook Flickr and social,Facebook Flickr;USB,4428,-,-
156;PRESENT_X;SONY,1437725102,586,NOVICE,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,you can upload directly to Facebook through a wireless link,wireless link;Facebook,7126,-,*
157;PRESENT_X;CANON,1436510831,411,NOVICE,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,we have an excellent family coming over here this is the Nikon Coolpix it's a point and shoot camera it's really rapid in the white response Scott Crichton autofocus so your pictures will be shopping they always look beautiful,Scott Crichton autofocus;Nikon Coolpix;excellent family;camera;point;response;pictures,15172,-,*
157;PRESENT_X;NIKON,1435223088,148,NOVICE,PRESENT_X,NIKON,SONY,NIKON,NIKON,SONY,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this is the Nikon Coolpix it's only $68 a very different camera in many ways,Nikon Coolpix;different camera;ways,5663,-,*
157;PRESENT_X;NIKON,1435223488,150,NOVICE,PRESENT_X,NIKON,SONY,NIKON,NIKON,SONY,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,is the Nikon Coolpix S 2800 its lightweight convenient responsive with excellent picture quality,Nikon Coolpix;excellent picture;quality,7472,-,-
157;PRESENT_X;NIKON,1436432000,385,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this is the Nikon Coolpix it's a really good sociable camera will go wherever you go. Likewise just point and shoot so when you want to take a picture it's very responsive please pick it up see how it goes,good sociable camera;Nikon Coolpix;pick;point;picture,10490,-,-
157;PRESENT_X;NIKON,1436436792,404,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this is a Nikon Coolpix it's only $68 it's point-and-shoots takes beautiful pictures with a 20 megapixel sensor,Nikon Coolpix;megapixel sensor;beautiful pictures;point-and-shoots,9000,-,-
157;PRESENT_X;NIKON,1436510223,409,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,is the Nikon Coolpix so you can set it up so it's just point and shoot that's very responsive and has really good fast autofocus,Nikon Coolpix;autofocus;point,8466,-,-
158;FACE_TO_FACE;NONE,1437634746,524,ADVANCED,FACE_TO_FACE,NONE,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,we have two cameras that would meet the specifications but one isn't really a professional camera but the other one weighs 1 kilogram,NO_KEYWORD,9587,-,-
158;FACE_TO_FACE;NONE,1437639856,539,ADVANCED,FACE_TO_FACE,NONE,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,we have to stop in professional models with full creative control the body alone is $2000 and weighs 1 kilogram,professional models;creative control;kilogram;body,7353,-,*
158;PRESENT_X;CANON,1435219737,138,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,yes it is if weighs 1 kilogram and when you add a lens it's even heavier,kilogram;weighs,5022,-,*
158;PRESENT_X;CANON,1437633320,520,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,1 kilogram if you had a lens that can become another kilogram,NO_KEYWORD,5130,-,-
158;PRESENT_X;CANON,1437650124,564,ADVANCED,PRESENT_X,CANON,NONE,NONE,SONY,SONY,CANON,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,over here is the Canon 5d mark 3 this is a top of the line full professional camera body and the lens would be extra and the camera body the camera body weighs 1 kilogram and the lens can weigh 1 kilogram alone,camera body;professional camera body;kilogram;lens;Canon;mark;line,23545,-,-
158;PRESENT_X;NIKON,1437641892,542,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,top in photojournalism camp that body alone weighs 1 kilogram and cost $2000 then you have to violence,photojournalism camp;kilogram;body,7539,-,*
159;PRESENT_X;CANON,1437642697,545,NOVICE,PRESENT_X,CANON,NONE,NONE,CANON,SERVICE_COUNTER,CANON,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,professional camera it only comes in black,professional camera,6820,-,*
159;PRESENT_X;SONY,1436424866,363,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this is only $550 to get a full professional camera which would be the nearest you would come for competing with picture quality you'd be 405 times that price,professional camera;picture quality;times;price,7979,-,-
159;PRESENT_X;SONY,1436425713,367,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this takes great pictures but the next step up is a full professional camera is over here in the kannim,professional camera;great pictures;step;kannim,7141,-,*
159;PRESENT_X;SONY,1436428509,374,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,it's a way of getting professional results without investing in full professional camera app,professional camera;professional results;way,4260,-,-
159;PRESENT_X;SONY,1437639354,536,ADVANCED,PRESENT_X,SONY,NONE,NONE,MIDDLE,NIKON,SONY,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this camera over here is a fantastic first semi professional camera is it for the price of a control,fantastic first semi;professional camera;price;control,8797,-,-
159;PRESENT_X;SONY,1437721056,573,NOVICE,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,$500 the next step up to a full professional camera would be $2000 without a lens,professional camera;lens;step,9000,-,-
15;PRESENT_X;NIKON,1435219191,135,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this comes in 5 colors we have purple pink black silver and red color in stock now,pink black silver;red color;colors;stock,6144,-,-
15;PRESENT_X;NIKON,1435220183,140,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,it's right now in stock we have purple pink black silver and red,pink black silver;stock,5721,-,-
15;PRESENT_X;NIKON,1435220699,142,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,purple pink black silver and red,pink black silver,4696,-,*
15;PRESENT_X;NIKON,1435222713,146,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,it comes in a number of colors to we have purple pink black silver and red,pink black silver;number;colors,4722,-,-
15;PRESENT_X;NIKON,1435223515,150,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,why does almost the only color HID does not coming in comes in purple pink black silver and red,pink black silver;color HID;comes,5502,-,-
15;PRESENT_X;NIKON,1435224372,154,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,we have purple pink black silver and red,pink black silver,3148,-,-
15;PRESENT_X;NIKON,1435905428,228,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this camera comes in purple pink black silver and red,pink black silver;camera,4386,-,-
15;PRESENT_X;NIKON,1435906931,232,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this one comes in purple pink black silver and red,pink black silver,3525,-,-
15;PRESENT_X;NIKON,1435907362,235,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,show him this one comes in purple pink black silver and red,pink black silver,3882,-,-
15;PRESENT_X;NIKON,1436424391,361,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this camera is quite stylish it comes in purple pink black silver and red,pink black silver;camera,4705,-,-
15;PRESENT_X;NIKON,1436427659,370,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,we have this camera in purple pink black silver and red,pink black silver;camera,3837,-,-
15;PRESENT_X;NIKON,1436428740,375,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,only one color comes in a number of colors we have it in purple pink black silver and red,pink black silver;color;number;colors,4914,-,-
15;PRESENT_X;NIKON,1436429018,376,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this comes in a number of colors that comes in purple pink black silver and red,pink black silver;number;colors,4235,-,-
